Marke Beschreibung;Artikelkategorie Beschreibung;Artikeltyp Beschreibung;Artikelnr.;Kred.- Artikelnr.;Farbsaison2;Beschreibung;Kreditorfarbcode;Kreditor Farbtext;Grösse;Lagerort Code;Filialendbestand;NOS Griffeinheit;Mindestbestellmenge;Aktueller Sollbestand;Datum erster Wareneingang;Letztes WE Datum;VK-Preis aktuell;September 2023;Absatz 1 Jahr;Absatz Schnitt Monat;Reichweite in Monaten;August 2023;Juli 2023;Juni 2023;Mai 2023;April 2023;März 2023;Februar 2023;Januar 2023;Dezember 2022;November 2022;Oktober 2022;September 2022
Gillette;Rasieracces./ZubehörHerren;Klingen Manuell;ARTI10271979;970641;9999;GILLETTE KLINGEN MEN;030;FUSION PROGLIDE POWER;8;101;0;10;10;0;12.03.21;01.10.21;22.45;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Gillette;Rasieracces./ZubehörHerren;Rasierer Manuell;ARTI10272255;105195;9999;GILLETTE RASIERER;036;FUSION5;KEINEGRÖßE;101;0;6;6;0;31.01.21;31.01.21;5.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Naban;Rasieracces./ZubehörHerren;Rasierpinsel;ARTI10348018;50658;9999;Rasierpinsel;FARBLOS;Farblos;1;101;2;0;0;3;19.07.22;04.01.23;45.9;0;15;1.25;1.6;0;0;0;0;1;3;1;2;4;1;2;1
Naban;Rasieracces./ZubehörHerren;Rasierer Manuell;ARTI10348019;29109;9999;Rasierhobel;FARBLOS;Farblos;1;101;7;0;0;3;19.07.22;29.03.23;54.9;0;9;0.75;9.333333333;0;0;2;0;0;0;1;0;3;1;2;0
Naban;Rasieracces./ZubehörHerren;Zubehör;ARTI10348020;BROSCM;9999;Bart Bürste aus Zebu Horn;FARBLOS;Farblos;1;101;6;0;0;3;19.07.22;25.08.22;49.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Naban;Rasieracces./ZubehörHerren;Zubehör;ARTI10348021;P5;9999;Kämme aus reinem Horn klein;FARBLOS;Farblos;1;101;5;0;0;3;19.07.22;25.08.22;16.9;0;3;0.25;20;0;1;0;0;0;0;0;0;0;0;2;0
Naban;Rasieracces./ZubehörHerren;Zubehör;ARTI10348023;P4;9999;Kämme aus reinem Horn gross;FARBLOS;Farblos;1;101;4;0;0;3;19.07.22;29.03.23;19.9;0;10;0.833333333;4.8;0;4;0;0;0;0;1;0;4;0;0;1
Abhati;Rasieracces./ZubehörHerren;Zubehör;ARTI10385564;C.06.12;9999;The Pebble;FARBLOS;Farblos;1;101;6;0;0;3;14.04.23;14.04.23;13.9;0;4;0.333333333;18;1;2;0;1;0;0;0;0;0;0;0;0
Marlies Möller;Körperpflege Herren;Herren-Haarpflege;ARTI10240115;25841;9999;MEN UNLIMITED;001;SHAMPOO STRENGTHENIN;200;101;3;0;1;4;06.09.21;03.08.23;32.9;0;29;2.416666667;1.24137931;1;3;5;1;1;4;0;6;1;5;2;0
Marlies Möller;Körperpflege Herren;Herren-Haarpflege;ARTI10242050;25846;9999;MEN UNLIMITED;003;CONSTRUCTING GEL;100;101;2;0;1;3;14.04.21;11.08.23;37.9;0;13;1.083333333;1.846153846;1;2;0;0;2;0;2;1;2;3;0;0
Hanz de Fuko;Körperpflege Herren;Herren-Haarpflege;ARTI10251679;HF011;9999;STYLING;008;HEAVYMADE;KEINEGRÖßE;101;14;12;12;10;16.11.21;17.06.23;24.9;0;32;2.666666667;5.25;1;2;5;8;4;1;0;2;2;4;1;2
Hanz de Fuko;Körperpflege Herren;Herren-Haarpflege;ARTI10251689;HF009;9999;STYLING;006;CLAYMATION;KEINEGRÖßE;101;14;12;12;12;30.04.21;07.08.23;24.9;0;109;9.083333333;1.541284404;7;13;4;14;8;6;6;11;14;9;9;8
Hanz de Fuko;Körperpflege Herren;Herren-Haarpflege;ARTI10251706;HF007;9999;STYLING;005;QUICKSAND;KEINEGRÖßE;101;16;12;12;9;26.07.21;24.07.23;24.9;0;32;2.666666667;6;0;5;1;2;0;3;2;2;5;1;8;3
Hanz de Fuko;Körperpflege Herren;Herren-Haarpflege;ARTI10251724;HF010;9999;STYLING;007;GRAVITY PASTE;KEINEGRÖßE;101;14;12;12;9;21.06.21;24.07.23;24.9;0;48;4;3.5;4;3;3;8;3;0;0;1;10;6;3;7
Hanz de Fuko;Körperpflege Herren;Herren-Haarpflege;ARTI10265036;HF001;9999;HAAR;001;NATURAL SHAMPOO;KEINEGRÖßE;101;0;12;12;9;30.04.21;12.01.23;24.9;0;27;2.25;0;0;0;3;5;2;3;1;3;4;2;3;1
Collistar;Körperpflege Herren;Herren-Körperpflege;ARTI10336711;28014;9999;Toning Shower Gel;FARBLOS;Farblos;250;101;4;1;0;3;04.04.22;15.08.23;26.9;0;20;1.666666667;2.4;1;0;3;4;1;3;0;0;5;2;1;0
Collistar;Körperpflege Herren;Herren-Deodorants;ARTI10336712;28015;9999;24h Freshness Deo;FARBLOS;Farblos;100;101;2;1;0;3;04.04.22;22.08.23;22.9;0;19;1.583333333;1.263157895;2;0;3;2;1;2;1;0;4;2;2;0
Naban;Körperpflege Herren;Herren-Dusch;ARTI10347998;1902;9999;Duschgel;FARBLOS;Farblos;200;101;10;0;0;6;19.07.22;01.09.22;32.9;0;16;1.333333333;7.5;0;1;1;0;2;2;0;0;8;0;2;0
Naban;Körperpflege Herren;Herren-Dusch;ARTI10348017;1903;9999;Duschgel;FARBLOS;Farblos;50;101;7;0;0;6;29.03.23;29.03.23;8.9;0;5;0.416666667;16.8;0;0;0;0;0;2;0;1;1;1;0;0
Naban;Körperpflege Herren;Herren-Dusch;ARTI10363566;1910;9999;Duschgel;FARBLOS;500 ml;500;101;6;0;0;6;04.01.23;29.03.23;59.9;0;6;0.5;12;0;0;0;2;1;1;1;1;0;0;0;0
Naban;Körperpflege Herren;Herren-Dusch;ARTI10378216;123;9999;Duschgel 190 J Edition;FARBLOS;190 J Edition;200;101;175;0;0;50;27.04.23;27.04.23;37.9;0;5;0.416666667;420;0;1;1;3;0;0;0;0;0;0;0;0
Abhati;Körperpflege Herren;Herren-Körperpflege;ARTI10385563;H.10.32;9999;REVA 4in1 Travel Bar;FARBLOS;Farblos;60;101;11;0;0;7;14.04.23;27.07.23;21.9;0;13;1.083333333;10.15384615;3;5;0;4;1;0;0;0;0;0;0;0
Nescens;Handpflege;Hand/Nagel-Pflege;ARTI10232826;NS108;9999;Soin anti-âge;001;MAINS;40;101;17;1;1;12;05.05.21;15.06.23;79.9;0;50;4.166666667;4.08;1;1;2;4;7;1;1;2;8;8;3;12
Soeder;Handpflege;Seifen;ARTI10233105;SC 004 001 001 022;9999;NATURSEIFE;005;GRAPEFRUIT;500;101;7;1;6;4;01.03.21;11.10.22;42.9;0;20;1.666666667;4.2;0;0;2;2;3;1;3;1;2;2;0;4
Dr. Barbara Sturm;Handpflege;Hand/Nagel-Pflege;ARTI10233110;07-200-07;9999;HAND CREAM;001;SUPER AA HAND CREAM;50;101;4;1;1;4;28.09.21;06.03.23;64.9;0;3;0.25;16;0;0;0;0;0;0;1;0;0;0;1;1
Soeder;Handpflege;Deodorant;ARTI10233379;SC 010 001 001 012;9999;NATURDEO;001;GRASS ROOTS;100;101;10;1;9;3;26.04.21;02.05.23;31.9;0;8;0.666666667;15;0;3;0;0;0;1;0;0;2;0;0;2
Ouai;Handpflege;Seifen;ARTI10233381;763;9999;HAND WASH;001;DEAN STREET;KEINEGRÖßE;101;18;12;12;9;02.07.21;24.07.23;43.9;0;35;2.916666667;6.171428571;1;2;3;3;1;4;0;3;8;3;4;3
Ouai;Handpflege;Hand/Nagel-Pflege;ARTI10233679;765;9999;HAND CRÈME;001;DEAN STREET;KEINEGRÖßE;101;14;12;12;6;02.07.21;17.04.23;35.9;0;16;1.333333333;10.5;1;0;1;0;0;1;2;1;5;0;3;2
Soeder;Handpflege;Diverses;ARTI10233681;SC 066 001 001 012;9999;Natural Hand Sanitizer Herbal Aloe;001;HAND SANITIZER;250;101;21;9;20;9;01.03.21;16.06.23;22.9;0;65;5.416666667;3.876923077;7;3;3;0;0;0;2;4;17;6;15;8
Soeder;Handpflege;Diverses;ARTI10233681;SC 066 001 001 012;9999;Natural Hand Sanitizer Herbal Aloe;001;HAND SANITIZER;100;101;83;9;20;6;26.04.21;06.05.21;15.9;0;23;1.916666667;43.30434783;5;1;9;4;2;0;0;0;0;0;0;2
Soeder;Handpflege;Seifen;ARTI10252764;SC 002 001 001 022;9999;NATURSEIFE;003;GRASS ROOTS;500;101;9;1;6;4;01.03.21;14.06.21;42.9;0;7;0.583333333;15.42857143;0;0;0;0;0;0;3;1;1;1;1;0
Soeder;Handpflege;Seifen;ARTI10252767;SC 001 001 001 022;9999;Natural Soap Herbal Garden;001;HERBAL GARDEN;500;101;9;6;6;12;26.04.21;14.07.23;42.9;0;73;6.083333333;1.479452055;6;3;8;6;8;4;8;7;11;1;5;6
Soeder;Handpflege;Seifen;ARTI10252768;SC 004 001 001 017;9999;NATURSEIFE;006;GRAPEFRUIT;250;101;12;1;9;9;29.04.21;29.08.23;24.9;0;35;2.916666667;4.114285714;3;2;2;3;0;4;2;0;4;2;3;10
Soeder;Handpflege;Seifen;ARTI10252773;SC 003 001 001 017;9999;Natural Soap Black Pine;008;BLACK PINE;250;101;13;1;9;6;26.04.21;25.04.23;24.9;0;22;1.833333333;7.090909091;0;1;3;1;0;2;2;1;8;1;1;2
Soeder;Handpflege;Seifen;ARTI10252775;SC 002 001 001 017;9999;NATURSEIFE;004;GRASS ROOTS;250;101;8;1;9;4;26.04.21;30.09.22;24.9;0;13;1.083333333;7.384615385;0;1;3;1;2;1;1;0;3;0;0;1
Soeder;Handpflege;Seifen;ARTI10270063;SC 001 001 001 017;9999;Natural Soap Herbal Garden;002;HERBAL GARDEN;250;101;14;9;9;18;26.04.21;29.08.23;24.9;0;132;11;1.272727273;11;11;7;9;11;9;11;7;17;14;12;13
Ouai;Handpflege;Seifen;ARTI10293016;764;9999;HAND WASH REFILL;FARBLOS;FARBLOS;946;101;3;6;6;4;02.07.21;17.03.23;65.9;0;11;0.916666667;3.272727273;2;0;0;1;2;1;0;1;0;2;2;0
Noble Isle;Handpflege;Seifen;ARTI10330653;70300;9999;Rhubarb Rhubarb Hand Wash;FARBLOS;Rhubarb;250;101;4;1;0;3;28.02.22;16.03.23;29.9;0;16;1.333333333;3;2;1;3;0;2;2;1;2;0;2;1;0
Noble Isle;Handpflege;Seifen;ARTI10330654;70303;9999;Whisky & Water Hand Wash;FARBLOS;Whisky and Water;250;101;8;1;0;3;28.02.22;22.07.22;29.9;0;10;0.833333333;9.6;0;3;1;0;2;0;0;0;1;1;2;0
Noble Isle;Handpflege;Seifen;ARTI10330655;70304;9999;Golden Harvest Hand Wash;FARBLOS;Golden Harvest;250;101;12;1;0;3;28.02.22;05.04.22;29.9;0;8;0.666666667;18;1;1;1;0;0;0;0;2;0;1;1;1
Noble Isle;Handpflege;Hand/Nagel-Pflege;ARTI10330660;70400;9999;Rhubarb Rhubarb Hand Lotion;FARBLOS;Rhubarb;250;101;9;1;0;3;28.02.22;01.10.22;32.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Noble Isle;Handpflege;Hand/Nagel-Pflege;ARTI10330661;70403;9999;Whisky & Water Hand Lotion;FARBLOS;Whisky and Water;250;101;15;1;0;3;28.02.22;05.04.22;32.9;0;3;0.25;60;0;0;2;0;0;0;0;0;0;1;0;0
Noble Isle;Handpflege;Hand/Nagel-Pflege;ARTI10330662;70404;9999;Golden Harvest Hand Lotion;FARBLOS;Golden Harvest;250;101;18;1;0;3;28.02.22;05.04.22;32.9;0;2;0.166666667;108;0;0;0;0;0;0;0;0;1;0;1;0
Swiss Canna Med;Handpflege;Hand/Nagel-Pflege;ARTI10338458;600108;9999;Hand Cream;FARBLOS;Farblos;75;101;15;1;0;15;12.05.22;26.07.23;19.9;0;160;13.33333333;1.125;0;2;6;18;17;19;25;23;14;10;5;21
Soeder;Handpflege;Seifen;ARTI10343933;SC 129 001 001 017;9999;Natural Soap;WERMUT NEGRONI;Wermut Negroni;250;101;9;0;9;4;17.06.22;29.08.23;24.9;0;24;2;4.5;1;1;1;2;2;4;2;1;2;2;3;3
Ananné;Handpflege;Hand/Nagel-Pflege;ARTI10346091;87950182;9999;Amabilis Organic Hand & Nail Treatment;FARBLOS;Farblos;60;101;7;1;0;4;27.06.22;14.03.23;28.9;0;15;1.25;5.6;0;0;0;2;0;1;1;0;7;3;1;0
Soeder;Handpflege;Seifen;ARTI10348552;SC 130 001 001 022;9999;Natural Soap Hinoki Yuzu;FARBLOS;Farblos;500;101;6;0;6;3;28.07.22;28.07.22;58.9;0;10;0.833333333;7.2;0;2;2;0;2;0;0;2;1;0;0;1
Soeder;Handpflege;Hand/Nagel-Pflege;ARTI10348553;SC 008 001 001 022;9999;Natural Lotion Lavender Field;FARBLOS;Farblos;500;101;7;6;6;4;28.07.22;11.07.23;71.9;0;20;1.666666667;4.2;0;2;3;3;0;2;1;2;2;1;2;2
Soeder;Handpflege;Hand/Nagel-Pflege;ARTI10348554;SC 009 001 001 022;9999;Natural Lotion Orange Grove;FARBLOS;Farblos;500;101;7;6;6;4;28.07.22;30.09.22;71.9;0;9;0.75;9.333333333;0;2;0;2;1;1;0;0;2;0;1;0
Noble Isle;Handpflege;Seifen;ARTI10352582;70309;9999;The Greenhouse Hand Wash;FARBLOS;Farblos;250;101;7;0;0;3;02.09.22;02.09.22;29.9;0;5;0.416666667;16.8;0;0;0;0;0;0;1;0;0;0;0;4
Noble Isle;Handpflege;Hand/Nagel-Pflege;ARTI10352584;70408;9999;The Greenhouse Hand Lotion;FARBLOS;Farblos;250;101;12;0;0;3;02.09.22;02.09.22;32.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Soeder;Handpflege;Seifen;ARTI10361792;SC 004 001 031 026;9999;Natural Soap Grapefruit;FARBLOS;Farblos;1000;101;12;0;6;9;09.11.22;11.07.23;64.9;0;17;1.416666667;8.470588235;1;1;1;2;5;2;2;1;1;1;0;0
Soeder;Handpflege;Seifen;ARTI10361794;SC 001 001 031 026;9999;Natural Soap Herbal Garden;FARBLOS;Farblos;1000;101;13;0;6;10;09.11.22;29.08.23;64.9;0;46;3.833333333;3.391304348;4;7;9;5;4;7;3;1;1;5;0;0
Soeder;Handpflege;Seifen;ARTI10361795;SC 002 001 031 026;9999;Natural Soap Grass Roots;FARBLOS;Farblos;1000;101;4;0;6;3;09.11.22;17.01.23;64.9;0;8;0.666666667;6;0;0;0;1;2;2;1;1;1;0;0;0
Soeder;Handpflege;Seifen;ARTI10361797;SC 003 001 031 026;9999;Natural Soap Black Pine;FARBLOS;Farblos;1000;101;6;0;6;3;09.11.22;14.07.23;64.9;0;9;0.75;8;2;1;0;2;1;0;0;0;2;1;0;0
Abhati;Handpflege;Seifen;ARTI10379215;S.01.41;9999;Handwash;FARBLOS;Farblos;300;101;26;0;0;4;03.03.23;05.04.23;26.9;0;4;0.333333333;78;1;0;0;0;1;2;0;0;0;0;0;0
Cellcosmet;Handpflege;Hand/Nagel-Pflege;ARTI10387520;2116.2301;9999;Hand Cream;FARBLOS;Farblos;100;101;6;0;0;3;24.04.23;30.08.23;145;0;3;0.25;24;0;0;2;1;0;0;0;0;0;0;0;0
Bioeffect;Handpflege;Hand/Nagel-Pflege;ARTI10394327;BES050;9999;EGF Hand Serum;FARBLOS;Farblos;40;101;8;0;0;0;28.08.23;28.08.23;79.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10232837;99350094701;9999;Sun Beauty Sun Protective Water SPF30 150ml;002;Farblos;150;101;9;1;1;4;27.07.21;10.08.22;62.9;0;14;1.166666667;7.714285714;3;4;0;0;0;3;0;0;1;0;1;2
Collistar;Sonnenpflege;Self Tan;ARTI10232838;26116;9999;Self Tanning Concentrate;010;MAGIC DROPS CONCENTR;30;101;11;0;1;6;20.05.21;22.08.23;42.9;0;74;6.166666667;1.783783784;3;0;4;9;8;19;7;6;9;4;4;1
Coola;Sonnenpflege;After Sun;ARTI10232988;CL10449;9999;ER+ Radical Recovery After-Sun Lotion 148 ml;001;Farblos;180;101;14;1;12;6;04.05.21;18.07.23;36.9;0;52;4.333333333;3.230769231;1;14;12;5;2;6;2;4;0;2;3;1
Collistar;Sonnenpflege;After Sun;ARTI10233118;26040;9999;Moisturizing Restructuring After Sun Balm;004;After Sun Balm;400;101;12;1;1;4;16.04.21;22.08.23;42.9;0;37;3.083333333;3.891891892;5;6;14;2;0;1;2;0;3;1;1;2
Lancaster;Sonnenpflege;After Sun;ARTI10233119;40889544000;9999;Golden Tan Maximizer After Sun Balm;003;Farblos;200;101;3;1;1;4;14.05.21;09.08.23;68.9;0;15;1.25;2.4;1;3;5;0;1;0;0;0;0;1;0;4
Collistar;Sonnenpflege;Sonnenpflege;ARTI10233241;26096;9999;Active Protection Sun Face Cream SPF 50;001;SPF50 FACE CREAM;50;101;12;0;0;3;22.04.21;22.08.23;41.9;0;55;4.583333333;2.618181818;2;7;16;11;1;7;1;4;2;2;1;1
St. Barth;Sonnenpflege;After Sun;ARTI10233389;M01004;9999;GEL D’ALOÈS À LA MENTHE APRÈS SOLAIRE;001;Farblos;25;101;11;1;6;12;02.03.21;06.07.23;9.9;0;62;5.166666667;2.129032258;2;13;13;5;0;8;2;2;9;5;3;0
St. Tropez;Sonnenpflege;Self Tan;ARTI10233390;100110156;9999;GRADUAL TAN MEDIUM/DARK;002;FACE LOTION;50;101;0;1;1;0;15.04.21;24.05.23;12.45;0;13;1.083333333;0;1;1;2;1;0;2;0;3;0;2;0;1
St. Barth;Sonnenpflege;Sonnenpflege;ARTI10233686;M01002;9999;ROUCOU ÖL;001;ROUCOU ÖL SPF 6;25;101;1;1;6;12;21.04.21;11.05.23;10.9;0;37;3.083333333;0.324324324;0;0;16;2;2;4;0;3;6;0;2;2
Coola;Sonnenpflege;Sonnenpflege;ARTI10233833;CL10206;9999;Mineral SPF 30 Face Matte Cucumber;003;Farblos;50;101;6;6;12;3;04.05.21;16.06.23;44.9;0;33;2.75;2.181818182;3;9;9;7;1;1;0;0;0;1;1;1
Coola;Sonnenpflege;Sonnenpflege;ARTI10233834;CL10445;9999;Classic Makeup Setting Spray SPF30 44ml;002;Green Tea/Aloe;50;101;7;1;12;6;04.05.21;28.04.23;44.9;0;33;2.75;2.545454545;3;6;6;2;4;3;1;1;2;0;2;3
Coola;Sonnenpflege;Sonnenpflege;ARTI10233835;CL10412;9999;Classic Face SPF 50 - White Tea;001;Farblos;50;101;7;0;0;6;19.05.21;02.05.23;41.9;0;49;4.083333333;1.714285714;1;10;12;6;6;2;0;0;1;3;5;3
Coola;Sonnenpflege;Sonnenpflege;ARTI10238434;CL10421;9999;Classic Sunscreen Spray SPF 30 - Tropical Coconut;008;Farblos;177;101;2;3;6;12;16.06.21;15.08.23;36.9;0;146;12.16666667;0.164383562;13;38;52;14;18;11;0;0;0;0;0;0
Collistar;Sonnenpflege;Sonnenpflege;ARTI10239056;26061;9999;Supertanning Moisturizing Dry Oil SPF 15;016;SPF15 DRY OIL;200;101;2;1;1;3;29.04.22;08.08.23;38;0;16;1.333333333;1.5;1;4;4;1;1;0;1;1;1;0;1;1
Collistar;Sonnenpflege;Sonnenpflege;ARTI10239057;26072;9999;Moisturizing Tanning Spray;022;SPF 30;200;101;2;1;1;6;17.02.21;12.06.23;39.9;0;56;4.666666667;0.428571429;4;20;20;8;4;0;0;0;0;0;0;0
Collistar;Sonnenpflege;Self Tan;ARTI10239078;26117;9999;Body-Legs;011;MAGIC DROPS BODY-LEG;125;101;13;0;1;4;17.02.21;12.06.23;47.9;0;40;3.333333333;3.9;3;3;13;5;6;1;3;0;1;3;0;2
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10241609;99350097411;9999;Sun Sport Body Mist SPF30;010;Farblos;200;101;25;1;0;4;19.04.22;15.08.23;68.9;0;24;2;12.5;1;10;5;0;0;0;2;0;4;1;0;1
Collistar;Sonnenpflege;Sonnenpflege;ARTI10245533;26208;9999;Supertanning Water with Aloe Milk SPF 0;001;SPF 0;400;101;22;1;1;6;16.04.21;12.06.23;32.9;0;91;7.583333333;2.901098901;14;12;23;12;4;5;5;6;1;1;4;4
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10248208;99350097412;9999;Sun Sport Body Mist SPF50 200ml;011;Farblos;200;101;12;1;0;4;19.04.22;11.08.23;68.9;0;47;3.916666667;3.063829787;5;26;10;0;3;0;0;0;0;0;1;2
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10248209;99350094697;9999;Sun Beauty Body Milk SPF50 175ml;020;Farblos;175;101;0;1;0;3;19.04.22;12.07.22;62.9;0;15;1.25;0;1;5;4;0;2;0;1;0;0;0;0;2
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10248244;99350097410;9999;Sun Sport Invisible Face Gel SPF30 50ml;013;Farblos;50;101;16;1;0;4;19.04.22;11.08.23;58.9;0;17;1.416666667;11.29411765;0;6;5;0;3;1;1;0;1;0;0;0
Collistar;Sonnenpflege;After Sun;ARTI10248382;26099;9999;Ultra Soothing After Sun Repair Treatment;009;Farblos;250;101;7;3;1;3;17.06.22;24.07.23;42.9;0;11;0.916666667;7.636363636;0;4;1;1;0;4;1;0;0;0;0;0
St. Barth;Sonnenpflege;After Sun;ARTI10248524;01004;9999;ORIGINALS - GEL D’ALOÈS À LA MENTHE APRÈS SOLAIRE;003;Farblos;200;101;8;1;6;9;21.04.21;23.08.23;63.9;0;44;3.666666667;2.181818182;5;3;4;4;3;8;4;4;3;2;3;1
St. Barth;Sonnenpflege;After Sun;ARTI10248564;T01004;9999;GEL D’ALOÈS À LA MENTHE APRÈS SOLAIRE;002;Farblos;125;101;3;1;6;15;09.04.21;06.07.23;45.9;0;93;7.75;0.387096774;3;22;18;6;12;0;0;4;8;5;8;7
St. Barth;Sonnenpflege;Sonnenpflege;ARTI10249625;01002;9999;HUILE SOLAIRE ROUCOU SPF6;005;Farblos;200;101;7;1;6;12;02.03.21;09.08.23;72.9;0;38;3.166666667;2.210526316;7;7;13;3;3;2;0;1;0;1;1;0
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10251683;99350094691;9999;Sun Beauty Face Cream SPF50 50ml;009;Farblos;75;101;5;1;0;4;19.04.22;25.05.22;56.9;0;12;1;5;2;0;2;0;2;0;2;1;1;0;1;1
Coola;Sonnenpflege;Sonnenpflege;ARTI10254133;CL10503;9999;Classic SPF50 Body Lotion Fragrance Free 148ml;004;Farblos;148;101;15;6;6;9;11.08.22;08.09.22;39.9;0;52;4.333333333;3.461538462;5;17;9;5;8;2;0;1;1;0;3;1
Coola;Sonnenpflege;Sonnenpflege;ARTI10254134;CL10346;9999;Classic Body SPF 30 - Tropical Coconut;005;Farblos;148;101;31;6;12;12;31.03.22;03.06.22;39.9;0;71;5.916666667;5.23943662;10;16;22;2;2;10;8;1;0;0;0;0
Coola;Sonnenpflege;Sonnenpflege;ARTI10254153;CL10358;9999;Classic Body SPF 50 - Guava Mango 148ml;006;Farblos;148;101;14;6;12;6;01.06.23;15.08.23;39.9;0;39;3.25;4.307692308;4;14;10;3;0;4;2;2;0;0;0;0
Collistar;Sonnenpflege;Sonnenpflege;ARTI10254668;26223;9999;Intensive Ultra-Rapid SupertanningTreatment SPF 20;030;SPF 20;200;101;6;1;1;3;16.04.21;12.07.23;41.9;0;10;0.833333333;7.2;0;4;1;2;2;1;0;0;0;0;0;0
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10255026;99350121686;9999;Illuminating Cream Face SPF 50;003;Farblos;50;101;3;1;0;3;14.05.21;10.08.22;66.9;0;3;0.25;12;1;0;2;0;0;0;0;0;0;0;0;0
Lancaster;Sonnenpflege;After Sun;ARTI10259879;40889547000;9999;Golden Tan Maximizer After Sun Lotion Jumbo;001;Farblos;250;101;44;1;1;4;27.04.21;15.08.23;77.9;0;34;2.833333333;15.52941176;2;12;13;4;3;0;0;0;0;0;0;0
Lancaster;Sonnenpflege;After Sun;ARTI10260246;40889541000;9999;Golden Tan Maximizer After Sun Oil;002;Farblos;150;101;8;1;1;4;10.08.21;24.08.22;68.9;0;9;0.75;10.66666667;0;2;1;0;0;3;2;0;0;1;0;0
Coola;Sonnenpflege;Sonnenpflege;ARTI10260329;CL10420;9999;Classic Sunscreen Spray SPF 50 - Guava Mango;009;Farblos;177;101;15;3;12;8;04.05.21;15.08.23;36.9;0;183;15.25;0.983606557;12;65;54;13;12;5;2;0;0;1;7;12
Coola;Sonnenpflege;Sonnenpflege;ARTI10260330;CL10408;9999;Classic Sunscreen Spray SPF 50 - Fragrance-Free;010;Farblos;177;101;9;3;3;12;04.05.21;17.07.23;36.9;0;206;17.16666667;0.524271845;28;28;65;14;25;10;9;0;4;7;7;9
Collistar;Sonnenpflege;After Sun;ARTI10263893;26045;9999;Supermoisturizing;005;After Sun Cream;200;101;9;1;1;4;16.04.21;22.08.23;38.9;0;33;2.75;3.272727273;3;4;8;7;0;3;3;0;1;1;3;0
St. Barth;Sonnenpflege;Sonnenpflege;ARTI10264801;T01002;9999;HUILE SOLAIRE ROUCOU SPF6;004;Farblos;125;101;13;1;6;12;01.11.21;23.08.23;49.9;0;89;7.416666667;1.752808989;5;24;17;10;6;4;2;4;7;1;5;4
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10265749;99350094702;9999;Sun Beauty Satin Dry Oil SPF30;016;Farblos;150;101;0;1;0;4;14.05.21;02.09.22;62.9;0;16;1.333333333;0;2;5;5;0;0;0;0;2;0;0;0;2
Collistar;Sonnenpflege;Sonnenpflege;ARTI10267835;26059;9999;Global Anti-Age Protection Tanning FaceCream SPF30;017;SPF 30 ANTI-AGE FACE;50;101;6;1;1;3;16.04.21;13.08.22;41.9;0;12;1;6;2;0;2;4;1;0;1;0;0;1;1;0
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10268070;99350094693;9999;Sun Beauty Face Cream SPF30;007;Farblos;50;101;10;1;1;4;27.05.21;24.08.22;56.9;0;8;0.666666667;15;1;3;2;0;0;0;0;0;0;0;2;0
Lancaster;Sonnenpflege;Sonnenpflege;ARTI10268125;99350111605;9999;Sun Beauty Body Milk SPF30 Jumbo;018;Farblos;400;101;41;1;0;6;14.05.21;15.08.23;73.9;0;47;3.916666667;10.46808511;2;17;13;3;2;2;4;0;1;1;0;2
Collistar;Sonnenpflege;Sonnenpflege;ARTI10268514;26200;9999;Active Protection Sun Cream Face Body SPF 30;003;SPF30 CREAM F+B;150;101;8;0;0;4;07.05.21;19.08.22;41.9;0;7;0.583333333;13.71428571;1;1;0;3;0;0;1;1;0;0;0;0
Collistar;Sonnenpflege;Sonnenpflege;ARTI10269828;26097;9999;Active Protection Sun Cream Face Body SPF 50;002;SPF50 CREAM F+B TB;100;101;4;0;0;3;16.04.21;27.07.23;41.9;0;20;1.666666667;2.4;1;6;8;2;2;1;0;0;0;0;0;0
Collistar;Sonnenpflege;Sonnenpflege;ARTI10271006;26034;9999;Supertanning Moisturizing Dry Oil SPF 6;006;SPF6 DRY OIL;200;101;5;1;1;3;16.04.21;03.08.23;38.9;0;13;1.083333333;4.615384615;1;4;1;3;2;0;2;0;0;0;0;0
Collistar;Sonnenpflege;Sonnenpflege;ARTI10273967;26243;9999;Tanning Moisturizing Milk Spray Face-Body SPF 20;FARBLOS;FARBLOS;200;101;9;1;0;3;16.04.21;29.07.21;38.9;0;8;0.666666667;13.5;0;2;5;0;1;0;0;0;0;0;0;0
